playerID,H,AB,Games,HR
rileyji02,0,14,6,0
rileyle01,1,12,4,0
ringofr01,97,506,139,0
rinkebo01,1,3,3,0
riosal01,1778,6419,1691,169
riosar01,275,1021,419,36
riosju01,44,196,87,1
ripkebi01,674,2729,912,20
ripkeca01,3184,11551,3001,431
ripplji01,510,1809,554,28
risbesw01,394,1619,476,6
risinpo01,3,29,11,0
ritchcl01,1618,5919,1671,18
rittech01,1,6,2,0
rittefl01,0,3,1,0
rittele01,315,1437,462,1
rittewh01,13,52,16,0
ritzji01,0,4,1,0
rivaslu01,541,2101,648,34
riverbo01,220,831,335,10
riverca01,24,110,85,3
riverca02,4,7,4,1
riverge01,72,280,120,2
riverji01,911,3552,1170,83
riverju01,950,3471,1058,132
riverlu01,516,2215,781,28
rivermi01,1660,5629,1468,61
rivermi02,131,548,189,13
riverre01,234,1098,399,26
riverru01,343,1586,662,64
rivertj01,35,105,33,3
riverya01,15,80,42,0
rizzoan01,738,2764,751,134
rizzojo01,497,1842,557,61
rizzuph01,1588,5816,1661,38
roachja01,2,2,2,0
roachjo01,1,4,1,0
roachme01,119,499,227,7
roachmi01,17,78,24,0
roachro01,151,608,177,3
roachsk01,0,4,1,0
roarkmi01,113,491,194,6
roatfr01,54,246,65,2
robelto01,7,32,16,0
roberan01,182,724,254,5
roberbi01,1220,4147,1202,30
roberbo01,578,2385,829,115
roberbr01,1527,5531,1418,97
roberch02,16,69,85,0
robercu01,128,575,171,1
roberda01,812,2830,803,47
roberda02,2,19,9,0
roberda03,38,194,91,2
roberda06,483,2017,709,49
roberda07,721,2707,832,23
roberda09,74,271,116,0
roberdo01,0,6,14,0
roberge01,615,2200,656,20
roberji02,29,155,69,0
roberke01,61,309,165,20
roberle01,731,2737,901,78
robermi01,11,58,39,0
roberra01,1,4,3,0
roberre01,6,23,9,1
roberry01,365,1500,518,46
robersh01,346,1507,596,26
robersk01,29,138,82,1
robersk02,112,508,177,3
robidbi01,98,468,173,5
robinaa01,478,1839,610,61
robinbi01,1,3,1,0
robinbi02,1127,4364,1472,166
robinbr01,2848,10654,2896,268
robinbr02,23,101,38,0
robinch01,29,120,31,0
robinch02,2,12,8,1
robincl01,133,518,243,15
robincr01,157,718,292,0
robinda01,12,44,22,2
robinde02,49,192,102,0
robinea01,113,421,170,12
robined01,1146,4282,1315,172
robinfl01,929,3284,1011,67
robinfr01,3,13,3,0
robinfr02,2943,10006,2808,586
robinja01,0,9,4,0
robinja02,1518,4877,1382,137
robinke02,196,735,463,3
robinra01,156,700,206,1
robinsh01,155,680,416,6
robintr01,62,288,90,5
robinva01,6,30,7,0
robinwi01,1388,5075,1371,18
robleos01,110,423,163,5
roblera01,25,133,47,0
roblese01,2,21,16,0
robsoto01,10,48,23,0
rocapad01,12,69,16,0
roccomi01,444,1721,440,30
rochear01,0,1,2,0
rochebe01,1,2,1,0
rocheja01,14,49,59,0
rochelo01,3,17,5,0
rockeik01,91,411,122,0
rockepa01,88,411,152,1
rockle01,0,1,2,0
rodgean01,628,2521,854,45
rodgebi01,65,268,102,0
rodgebi02,2,5,3,0
rodgebu01,704,3033,932,31
rodiner01,0,6,5,0
rodrial01,3115,10566,2784,696
rodriau01,1570,6611,2017,124
rodrica01,67,241,85,1
rodried02,5,22,11,0
rodried04,1,5,2,1
rodriel01,533,2173,775,16
rodrigu01,22,92,46,1
rodrigu02,2,12,7,0
rodrihe01,108,407,124,1
rodrihe02,784,3031,950,160
rodrihe04,4,23,21,0
rodriiv01,2844,9592,2543,311
rodrijo01,24,145,57,0
rodrijo03,99,332,158,7
rodrijo05,1,12,7,0
rodrili01,22,93,39,1
rodrilu01,231,972,407,10
rodriru01,1,8,4,0
rodrise01,506,2165,903,67
rodrist01,7,39,18,0
rodrito01,16,67,27,1
rodrivi01,12,28,17,0
rodriyo01,6,27,11,0
roeniga01,670,2708,1064,121
roeniro01,256,1076,527,17
roettwa01,556,1949,599,19
roetzed01,11,45,16,0
rogaljo01,0,2,2,0
rogelbi01,1375,5149,1482,42
rogerbu01,0,3,2,0
rogered01,6,29,30,1
rogerem01,19,110,35,0
rogerfr01,58,210,46,1
rogerja01,0,8,5,0
rogerja02,48,186,117,4
rogerji01,140,594,151,3
rogerpa01,7,37,23,0
rogodmi01,25,114,99,2
rohdeda01,23,146,93,0
rohege01,197,868,269,3
rohliry01,9,67,46,0
rohnda01,18,72,54,1
rohrmda01,3,9,7,0
rohwera01,48,169,83,3
roigto01,39,184,76,0
rojasco01,1660,6309,1822,54
rojasmi02,115,485,268,3
rojekst01,470,1764,521,4
rolensc01,2077,7398,2038,316
rolfere01,1394,4827,1174,69
rolisna01,1,13,8,0
rollibi01,0,3,1,0
rolliji01,2455,9294,2275,231
rollira01,3,15,5,0
rollire01,89,355,184,0
rolliri01,887,3303,1002,77
rollsda01,203,819,266,9
romakja01,6,36,27,0
romanbi01,5,35,24,1
romanja01,39,191,129,2
romanji01,0,1,3,0
romanjo01,706,2767,905,129
romanto01,0,3,7,0
romeral01,67,280,144,2
romered01,473,1912,730,8
romerma01,16,77,42,2
romerni01,2,18,12,0
romerst01,42,215,94,4
rominan01,183,761,386,6
rominau01,74,334,139,5
rominke01,158,630,331,5
ronanma01,1,12,6,0
rondehe01,56,272,99,1
rondojo02,3,25,8,0
roofge01,24,90,48,0
roofph01,463,2151,856,43
rooksge01,2,16,5,0
roomero01,103,406,170,9
roonefr01,7,35,12,1
roonepa01,0,5,4,0
roquejo01,19,139,65,2
rosadlu01,5,28,11,0
rosalad01,298,1313,535,40
rosaral01,7,38,20,0
rosarbu01,836,3198,988,18
rosared01,211,788,214,23
rosarji01,50,231,114,1
rosarme01,0,3,4,0
rosarsa01,20,85,81,2
rosarvi01,1,7,9,0
rosarwi01,413,1512,447,71
rosebjo01,1206,4847,1585,104
rosebo01,49,200,73,5
rosech01,0,7,3,0
roselbo01,25,114,68,2
roselda01,206,873,422,10
rosemi01,11,54,27,1
rosenal01,1063,3725,1044,192
rosengo01,557,1916,551,22
rosenha01,0,5,9,0
rosenla01,390,1483,579,22
rosenlo01,1,4,3,0
rosenma01,17,57,42,2
rosensi01,95,357,123,4
rosepe01,4256,14053,3562,160
rosepe02,2,14,11,0
roserbu01,27,113,32,0
roskojo01,4,49,37,0
rossch01,316,1309,413,34
rossco01,904,3453,1073,132
rossda01,521,2280,883,106
rossdo01,390,1488,498,12
rosser01,0,8,2,0
rossge01,0,1,1,0
rossijo01,32,145,55,1
rossmcl01,523,1848,511,3
rossyri01,67,317,147,4
rothbr01,804,2831,811,30
rothebo01,2,21,10,0
rothebo02,2,10,4,0
rothfja01,36,115,35,2
rothfr01,196,783,282,1
rothgcl01,2,16,7,0
rothrja01,924,3350,1014,28
rottivi01,16,97,62,3
rousemi01,15,91,49,0
roushed01,2376,7363,1967,68
routcph01,1,4,1,0
rowanaa01,1193,4374,1358,136
rowanda01,25,65,18,0
rowdowa01,34,157,78,1
roweha01,5,36,17,0
roweja01,1256,4386,1044,28
rowelba01,523,1901,574,19
rowened01,130,538,136,1
rowlach01,0,6,5,0
rowlari01,49,230,98,9
roxbuji01,3,12,4,0
royerst01,41,164,89,4
royje01,0,2,3,0
roystje01,1049,4208,1422,40
roystwi01,0,4,4,0
roznovi01,99,455,205,4
ruanwi01,12,52,33,0
ruary01,109,428,155,14
rubelal01,186,747,253,8
ruberso01,3,24,21,0
rublear01,30,145,75,0
ruckejo01,711,2617,705,21
ruddejo01,1,4,1,0
rudijo01,1468,5556,1547,179
rudoldu01,1,4,3,0
rudolke01,158,743,328,6
ruelmu01,1242,4514,1468,4
rufda01,177,737,286,35
ruferru01,2,26,22,0
ruggiju01,330,1280,464,51
ruizca01,908,3414,1083,68
ruizch01,276,1150,565,2
ruizch02,21,72,43,0
ruizra01,59,217,68,12
ruizri01,2,7,5,0
rullojo01,32,151,51,0
rumlewi01,43,171,139,1
rungepa01,80,345,183,4
runnepe01,1854,6373,1799,49
runneto01,8,46,40,0
ruppca01,176,732,208,25
rushfji01,11,77,23,1
russead02,240,1000,293,34
russebi01,1926,7318,2181,46
russeha01,58,241,134,0
russeji01,959,3595,1035,67
russejo02,245,1087,448,34
russepa01,1,10,3,0
russeri01,344,1402,425,29
russjo01,1,3,1,0
russoke01,9,49,31,0
ruszkha01,20,84,40,3
rutheji01,1,2,1,0
rutlejo01,260,994,333,20
rutnemi01,12,48,12,1
ryalma01,47,223,127,7
ryalru01,70,266,134,6
ryanbl01,318,1330,386,8
ryanbr01,604,2591,896,19
ryanbu01,161,571,166,1
ryanco01,988,3982,1183,56
ryancy01,7,33,9,0
ryandu01,18,70,27,2
ryanja01,476,2192,616,4
ryanja03,0,3,2,0
ryanjo03,5,34,9,0
ryanmi01,0,2,2,0
ryanmi02,370,1920,636,28
ryanmi03,77,299,149,7
ryanro02,15,64,55,2
ryderto01,7,28,8,0
ryege01,7,39,17,0
saboal01,3,8,4,0
saboch01,898,3354,911,116
saccoma01,2,10,10,1
sackafr01,9,34,14,0
sadekmi01,184,813,383,5
sadledo01,155,768,418,6
sadlera01,2,8,3,1
sadowbo01,73,329,184,7
sadowed01,100,495,217,12
saenzch01,0,2,1,0
saenzol01,438,1663,733,73
saffeto01,143,602,271,6
sageha01,41,275,81,2
sagerpo01,11,39,8,0
sagmoma01,6,43,21,1
saiervi01,775,2948,865,55
saipemi01,0,1,2,0
sakatle01,296,1289,564,25
saladty01,137,534,161,12
salasma01,319,1292,509,38
salazan01,188,886,383,2
salazje01,69,298,168,4
salazlu01,1070,4101,1302,94
salazos01,100,372,199,14
salesed01,43,189,51,1
salisbi01,0,1,2,0
salkebi01,232,850,356,31
salmoch01,415,1667,658,31
salmoro01,0,1,2,0
salmoti01,1674,5934,1672,299
saloman01,0,3,3,0
saltaja01,661,2820,880,110
saltzja01,199,764,278,10
salvegu01,0,5,2,0
samcoed01,0,11,4,0
samforo01,73,334,158,5
sammocl01,12,68,31,1
samplbi01,684,2516,826,46
samueam01,79,368,144,3
samuejo01,0,1,2,0
samueju01,1578,6081,1720,161
samulik01,17,74,24,0
sanbegu01,12,69,31,0
sanchal01,49,214,109,8
sanchal03,452,1527,427,6
sanchan02,145,570,185,1
sanchca01,144,643,201,9
sanchce01,76,314,105,1
sanchfr01,1012,3402,904,48
sanchga01,508,1998,700,61
sanchga02,60,203,55,20
sanchhe01,156,646,272,13
sanchor01,24,110,73,0
sanchre01,1317,4850,1490,15
sanchto01,37,143,51,4
sandbja01,139,630,196,25
sandbry01,2386,8385,2164,282
sandean01,6,25,13,0
sandede02,558,2123,641,39
sandera01,597,2182,630,42
sandere01,27,99,26,3
sandere02,1666,6241,1777,305
sandhe01,781,3033,848,18
sandlmi01,107,446,195,2
sandoda01,8,40,31,0
sandofr01,3,17,11,0
sandopa01,1061,3691,998,116
sandsch01,31,145,93,6
sandsje01,100,420,156,10
sandtto01,14,67,41,0
sanfoch01,6,36,19,0
sanfoja01,32,153,47,0
sanguma01,1500,5062,1448,65
saniced01,5,17,20,3
sankebe01,36,169,72,0
sanomi01,178,716,196,43
santaan01,0,2,6,0
santaca01,847,3423,962,151
santada01,241,899,267,9
santado01,101,423,135,19
santafp01,415,1691,665,21
santara01,497,2021,668,13
santibe01,1830,6951,1978,217
santira01,592,2436,920,30
santoan01,19,92,41,3
santoch01,3,7,3,1
santofr01,3,15,8,1
santone01,206,884,297,22
santoom01,80,322,122,7
santora01,1,6,7,0
santoro01,2254,8143,2243,342
santred01,4,22,6,0
sappeda01,63,251,95,2
sardibr01,3,9,10,0
sardida01,25,151,59,3
sardilu01,93,392,145,4
sargejo01,45,178,66,2
sarnibi01,311,1182,390,22
sassema01,317,1189,534,16
sassero01,0,1,1,0
satinjo01,61,251,116,3
satrito01,365,1623,674,21
saturlu01,1,10,25,0
saucifr01,1,14,18,0
sauered01,117,457,189,5
sauerha01,1278,4796,1399,288
saunddo01,14,67,28,0
saundmi01,526,2237,702,75
saundru01,2,15,5,0
sauteal01,4,41,14,0
savagdo01,76,297,105,4
savagji01,139,503,148,1
savagte01,321,1375,642,34
saverbo01,206,861,378,6
sawatca01,351,1449,633,58
sawyeca01,14,63,26,0
saxda01,16,60,37,1
saxol01,3,17,16,0
saxst01,1949,6940,1769,54
sayji01,57,217,57,1
saylo01,287,1239,298,5
sayloph01,0,1,1,0
scalaje01,43,193,80,1
scalebo01,34,137,61,3
scalzjo01,0,1,2,0
scalzsk01,6,18,11,0
scanlmo01,0,10,3,0
scanlpa01,7,24,6,0
scanlpa02,41,219,120,4
scarrru01,296,1037,285,3
scarsle01,255,898,265,6
scarsst01,198,830,350,20
schaapa01,869,3555,1128,57
schaege01,972,3784,1150,9
schaeje01,73,359,225,2
schafha01,449,1653,367,4
schafji01,128,574,304,11
schafjo02,295,1292,463,12
schaflo01,134,625,318,5
schaijo01,75,323,114,6
schalbi01,29,156,76,1
schalge01,33,131,52,2
schalra01,1345,5306,1762,11
schalro01,259,1112,282,2
schanbo01,35,186,82,0
schanwa01,1506,5307,1842,59
scharar01,189,776,205,0
scharge01,316,1317,388,2
scharni01,10,52,13,1
schebsc01,77,293,101,12
scheeal01,262,931,281,5
scheefr01,9,34,15,1
scheehe01,73,345,120,6
schefbo01,357,1357,517,20
schefte01,128,539,146,3
schegle01,0,2,2,0
scheifr01,329,1396,389,2
scheija01,1,7,2,0
scheiri01,320,1218,462,13
schelal01,7,49,16,0
schelda01,77,274,94,7
schemfr01,2,2,2,0
schemmi01,36,109,32,1
schenbi01,91,386,103,3
schenha01,133,538,199,2
schenjo01,1,2,1,0
schepjo01,10,48,14,0
scherha01,1,3,1,0
schialo01,0,5,2,0
schicmo01,5,34,14,0
schiena01,529,2090,799,52
schilch01,470,1969,541,23
schimry01,60,276,89,20
schinbi01,0,2,1,0
schlala01,158,658,208,5
schlead01,455,1918,636,6
schleru01,0,1,1,0
schlidu01,141,520,146,4
schluja01,1,3,7,0
schluno01,55,296,118,0
schmara01,284,1054,317,3
schmege01,21,125,76,0
schmibo01,360,1480,477,3
schmibo02,317,1305,454,39
schmibu01,292,1075,297,4
schmida02,10,42,15,2
schmiko01,1,15,8,0
schmimi01,2234,8352,2404,548
schmiwa01,619,2411,766,3
schnebr01,781,3165,1048,67
schneda02,82,413,143,8
schoege01,0,1,1,0
schoeju01,186,657,170,2
schoere01,2449,8479,2216,84
schofdi01,699,3083,1321,21
schofdi02,989,4299,1368,56
schomot01,220,777,214,7
schooje01,9,69,50,1
schoojo01,348,1389,390,57
schored01,1,2,2,0
schreba01,0,3,3,0
schreha01,18,91,36,0
schreos01,829,3057,895,9
schrete01,8,50,39,0
schripo01,720,2727,800,16
schrobi01,303,1262,376,61
schrobo01,48,221,138,0
schubhe01,235,935,330,11
schular01,111,421,157,6
schulfr01,1766,6533,1806,92
schulfr02,1241,4259,1179,47
schulha01,103,436,120,1
schulho01,383,1588,470,24
schulja01,0,7,2,0
schulje01,19,78,40,0
schuljo02,0,2,1,0
schuljo03,558,1959,703,15
schuljo04,98,374,192,14
schuljo05,85,328,240,1
schulle01,108,435,123,0
schulwa01,0,2,2,0
schulwe02,417,1442,429,27
schuri01,386,1568,579,41
schusbi01,61,261,123,1
schwabi01,26,110,31,1
schwabi02,13,86,24,0
schwaky01,57,236,71,16
schwara01,3,18,16,0
schweal01,208,874,280,3
schweha01,1,3,1,0
schwepi01,5,24,12,0
schweru01,1,4,3,0
schwiar01,1,2,1,0
schypje01,15,69,22,0
sciosmi01,1131,4373,1441,68
scofflo01,3,7,4,0
sconida01,169,637,234,15
scott01,12,53,13,1
scottdi01,0,9,3,0
scottdi03,0,2,3,0
scottdo01,96,443,173,7
scottev01,1455,5837,1654,20
scottga01,28,175,67,3
scottge01,0,1,2,0
scottge02,1992,7433,2034,271
scottji02,6,24,8,0
scottjo01,57,257,118,2
scottle01,65,232,76,1
scottlu01,725,2810,889,135
scottmi01,293,1285,341,5
scottpe01,158,522,208,8
scottro01,504,2132,690,3
scottto01,699,2803,991,17
scranji01,0,6,8,0
scrivch01,59,310,145,2
scrugto01,0,6,5,0
scrugxa01,27,119,50,1
scutama01,1355,4887,1391,77
seabosc01,23,106,60,1
seageco01,226,725,184,30
seageky01,851,3201,846,126
searske01,57,202,67,2
searsto01,22,85,40,2
sebriji01,368,1411,362,6
secorfr01,37,162,93,7
seech01,55,202,92,1
seedsbo01,537,1937,615,28
seela01,8,43,26,0
seerepa01,406,1815,561,86
seeryem01,893,3547,916,27
sefcike01,212,771,425,6
segedro01,17,73,40,2
segrika01,4,32,20,0
seguida01,1412,4847,1456,139
seguife01,91,366,178,17
segurje01,685,2449,632,43
seibeku01,0,2,7,0
seilhri01,11,52,21,1
seitzke01,1557,5278,1439,74
selbaki01,1803,6158,1610,44
selbybi01,96,431,198,11
selfto01,9,45,21,1
selkige01,810,2790,846,108
selleju01,50,252,99,3
selleru01,5,32,12,0
selmafr01,43,167,37,1
selphca01,124,447,141,0
selskst01,16,51,24,2
sembemi01,2,7,12,0
semiema01,350,1424,399,50
seminan01,953,3921,1304,164
senerso01,22,100,29,3
senseco01,70,234,51,0
sentepa01,44,195,66,1
sepkote01,6,26,17,0
serenbi01,311,1239,408,48
sernapa01,62,263,95,7
servasc01,611,2493,820,63
sessiwa01,2,27,20,1
sevcijo01,1,16,12,0
severha01,1245,4312,1390,17
severpe01,10,32,18,2
severri01,69,270,93,1
sewarge01,55,243,64,0
seweljo01,2226,7132,1903,49
sewellu01,1393,5383,1630,20
sewelto01,0,1,1,0
sexsori01,1286,4928,1367,306
sextoch01,35,159,70,1
sextoji01,81,372,236,5
sextoto01,11,47,12,0
seyboso01,1085,3685,997,51
seymoja01,0,4,1,0
shabaad01,3,15,6,0
shafeti01,212,776,283,5
shaff01,0,4,1,0
shaffor01,1000,3552,871,11
shaffri01,26,122,51,5
shaffta01,95,512,135,0
shamsar01,426,1686,665,68
shandji01,1,8,2,0
shanewa01,175,629,207,4
shankho01,1440,5699,1665,25
shanldo01,0,8,5,0
shannbi01,0,1,1,0
shannda01,225,964,242,8
shannfr01,19,119,32,1
shannjo01,2,10,5,0
shannmi01,710,2780,882,68
shannow01,7,35,13,0
shannre01,277,1070,310,0
shannsp01,677,2613,694,3
shannwa01,0,2,1,0
shannwa02,31,118,65,0
shantbi01,98,381,130,2
sharmra01,11,37,13,0
sharodi01,102,467,242,13
sharpbi01,281,1104,398,9
sharpbu01,139,625,165,0
sharpmi01,337,1203,557,10
shaugsh01,9,32,9,0
shavejo01,46,160,79,1
shawal01,92,459,181,1
shawal02,434,1547,474,14
shawbe01,7,38,23,0
shawhu01,0,1,1,0
shawtr01,177,706,210,29
shayda01,186,775,231,2
shayma01,18,75,21,0
sheafda01,219,946,389,13
sheage01,2,6,2,0
shealry01,146,545,169,19
sheame01,263,1197,439,5
sheami01,2,8,2,0
sheana01,1,8,3,0
sheanda01,495,2167,630,6
shearra01,1,2,2,0
sheckji01,2084,7605,2122,56
sheehbi01,60,199,58,1
sheehja01,2,17,8,0
sheehji01,0,4,1,0
sheehto01,238,1011,317,1
sheelbu01,44,210,101,0
sheelea01,1340,4471,1234,48
sheerch01,19,72,39,0
sheetan01,207,960,356,19
sheetla01,607,2284,748,94
sheffga01,2689,9217,2576,509
shelbjo01,739,3090,1036,70
sheldbo01,67,262,94,0
sheldsc01,67,285,141,8
shellhu01,2,8,7,0
sheltbe01,6,24,15,2
sheltch01,254,930,299,37
sheltsk01,1,40,10,0
shemost01,20,77,35,0
shepabe01,0,3,1,0
shepaja01,195,751,278,12
shepara01,0,6,3,0
shephro01,18,108,115,2
sheppjo01,0,11,3,0
sheri01,0,4,1,0
sherine01,0,1,2,0
sheripa01,611,2419,876,51
sherire01,1,6,5,0
sherled01,1,2,4,0
sherlmo01,97,299,92,0
sherlvi01,12,26,9,0
shermda02,14,63,37,0
shermjo01,2,6,2,0
sherrde01,1,5,5,0
sherrno01,107,497,194,18
shetrba01,23,112,59,1
shetzjo01,62,282,73,0
shevlji01,19,77,53,0
shielpe01,15,72,23,0
shielto01,6,34,20,0
shielvi01,2,5,3,0
shillji01,37,131,42,0
shinagi01,13,44,35,0
shindbi01,1561,5807,1422,31
shinera01,15,81,68,0
shinjts01,215,876,303,20
shinnra01,110,399,163,7
shinnti01,224,936,261,2
shipkbi01,110,552,186,1
shiplcr01,364,1345,582,20
shirear01,287,986,290,11
shiredu01,0,1,2,0
shirlba01,33,162,75,0
shirlmu01,21,100,44,0
shiveiv01,13,68,21,2
shochge01,671,2536,706,10
shockco01,28,142,51,3
shoemch01,23,89,28,0
shofnst01,2,13,5,0
shokeed01,10,84,32,0
shoopro01,1,7,3,0
shopato01,62,309,253,3
shoppke01,361,1616,572,70
shortch01,370,1345,527,3
shortda01,1,11,7,0
shortri01,6,15,11,2
shottbu01,1338,4945,1386,9
shoupjo01,7,55,14,0
shovljo01,9,43,18,0
shubage01,211,814,355,24
shuckja01,250,995,364,8
shugafr01,804,3014,745,22
shumpte01,497,1969,854,49
shupevi01,76,283,78,0
sickied01,135,597,203,0
siddajo01,24,142,73,1
siebedi01,1104,3917,1035,32
siebeno01,1217,4481,1406,132
siefkfr01,8,58,16,0
siegejo01,7,31,8,0
siegljo01,25,124,39,1
siemeos01,29,119,47,1
sierrmo01,101,415,180,9
sierrru01,2152,8044,2186,306
sievero01,1703,6387,1887,318
siffefr01,4,27,10,0
sigaffr01,27,134,55,0
siglipa01,9,50,23,0
sigmatr01,42,129,62,6
sigsbse01,0,1,1,0
silbeed01,26,84,23,0
silched01,13,48,14,0
silvada01,1,4,1,0
silveal01,1,7,13,0
silvech01,136,482,227,1
silveda01,68,336,181,6
silveke01,44,203,102,5
silvelu01,6,11,8,0
silveto01,3,30,31,0
simmoal01,2927,8759,2215,307
simmoan01,598,2295,623,35
simmobr01,55,252,119,8
simmoha01,234,951,305,2
simmojo01,60,272,58,0
simmojo02,20,93,62,0
simmone01,86,330,100,11
simmote01,2472,8680,2456,248
simmsmi01,163,660,330,36
simonha01,144,539,130,2
simonme01,52,194,75,0
simonmi01,241,1069,379,1
simonra01,455,1609,537,49
simonsy01,8,33,24,0
simpsdi01,107,518,288,15
simpsha01,752,2829,888,73
simpsjo01,338,1397,607,9
simpsma01,2,15,4,0
simsdu01,580,2422,843,100
simsgr01,1,6,7,0
simspe01,1,1,3,0
sinatma01,48,252,140,1
sincobe01,0,2,1,0
sinerho01,3,23,10,0
singlch01,609,2230,704,45
singldu01,11,87,31,0
singljo02,61,357,114,14
singlke01,2029,7189,2082,246
singtfr01,140,516,181,7
sipekdi01,38,156,82,0
sipinjo01,51,229,68,2
siscost01,5,27,25,1
sisledi01,720,2606,799,55
sistisi01,732,2999,1006,27
sixsmed01,0,2,1,0
sizemgr01,1098,4147,1101,150
sizemsc01,128,533,166,14
sizemte01,1311,5011,1411,23
skafffr01,24,75,38,1
skaggda01,123,510,205,3
skaugda01,0,1,2,0
skeelda01,0,3,1,0
sketcbu01,7,36,13,0
skidmro01,1,1,1,0
skiffbi01,14,56,22,0
skinnal01,2,6,2,0
skinnbo01,1198,4318,1381,103
skinnca01,9,46,34,0
skinnjo01,329,1441,564,17
skipwky01,0,3,4,0
skizalo01,196,725,239,30
skowrbi01,1566,5547,1658,211
skubebo01,7,28,16,0
sladear01,0,7,2,0
sladego01,353,1372,437,8
slaglji01,1340,4996,1298,2
slagljo01,0,1,1,0
slappjo01,1,2,3,0
slattja01,61,288,103,0
slattmi01,372,1481,374,8
slattph01,0,1,3,0
slaugdo01,1151,4063,1327,77
slaugen01,2383,7946,2380,169
slaybsc01,0,8,2,0
slaytst01,0,2,3,0
sledgte01,174,705,291,25
sloanbr01,28,104,59,1
sloanto01,94,402,143,2
slocuro01,17,113,80,2
smajscr01,0,3,8,0
smallch01,3,18,25,0
smallha01,0,4,1,0
smallji01,38,141,108,0
smallro01,601,2644,872,61
smallro02,1454,5657,1653,163
smallwi01,113,540,147,0
smazajo01,1,5,2,0
smilebi01,60,308,77,0
smith01,1,5,1,0
smithal01,252,955,287,1
smithal04,1458,5357,1517,164
smithar01,0,1,3,0
smithbe01,26,112,59,2
smithbi01,4,23,6,0
smithbi02,0,3,1,0
smithbi05,234,1018,370,17
smithbo04,234,962,476,13
smithbo06,192,826,258,21
smithbr02,2,18,9,0
smithbu01,6,43,14,0
smithca01,3,19,10,0
smithch01,19,72,14,0
smithch04,594,2484,771,69
smithch05,22,76,31,1
smithdi01,25,186,66,0
smithdi02,31,142,76,0
smithdi03,3,28,21,0
smithdw01,497,1807,813,46
smithea01,429,1580,495,9
smithea02,686,2264,860,46
smithea03,1,16,5,0
smithed02,25,115,30,0
smithel02,881,3195,1012,70
smither01,19,79,24,0
smithfr01,9,36,10,0
smithfr05,321,1422,438,8
smithge01,1592,6552,1710,47
smithge04,130,634,217,9
smithgr01,11,52,27,0
smithha01,29,132,35,0
smithha02,36,131,36,0
smithha03,214,1004,343,2
smithha04,18,76,35,0
smithha05,0,1,1,0
smithha06,27,148,75,1
smithha08,715,2682,879,58
smithha09,437,1697,570,23
smithhe01,268,1126,311,3
smithja01,0,3,2,0
smithja03,1301,4532,1406,40
smithja05,122,576,278,17
smithji01,247,1127,370,12
smithji02,10,42,42,0
smithjo01,6,43,12,0
smithjo02,53,219,54,0
smithjo03,5,32,14,0
smithjo04,2,15,4,0
smithju01,97,346,103,4
smithke01,23,111,53,2
smithke02,15,56,83,1
smithke03,0,4,2,0
smithke04,2,16,7,0
smithkl01,5,27,7,0
smithl01,0,3,1,0
smithle01,21,112,35,0
smithlo01,1488,5170,1613,98
smithma01,43,203,73,0
smithma03,233,959,414,32
smithma05,45,189,72,3
smithmi01,1,7,4,0
smithmi02,20,102,36,3
smithna01,2,9,5,0
smithol01,40,134,38,3
smithoz01,2460,9396,2573,28
smithpa01,10,44,10,0
smithpa02,0,2,2,0
smithpa03,152,562,223,7
smithpo01,941,4238,1112,24
smithra01,47,215,83,1
smithre01,1,8,2,0
smithre02,1087,3907,1117,27
smithre03,7,45,26,0
smithre04,4,14,20,0
smithre06,2020,7033,1987,314
smithru01,0,3,1,0
smithse01,849,3252,1138,113
smithsk01,49,206,58,1
smithst01,1,10,3,0
smithst02,7,44,21,1
smithsy01,98,397,146,2
smithto01,1,13,3,0
smithto03,90,500,170,1
smithto04,63,271,121,4
smithvi01,14,54,16,0
smithwa01,117,510,201,2
smithwi01,8,42,17,0
smoakju01,571,2555,824,106
smolija01,131,542,199,16
smootho01,763,2635,680,15
smoyehe01,3,14,6,0
smykafr01,3,10,6,0
smyrecl01,0,2,5,0
smythre01,45,236,128,0
sneades01,4,13,17,1
sneedjo01,263,982,263,4
snellch01,4,19,8,0
snellch02,55,225,93,7
snellwa01,3,12,6,0
snidedu01,2116,7161,2143,407
snidetr01,435,1783,630,54
snideva01,7,35,19,1
snipero01,0,1,1,0
snodgch01,1,10,3,0
snodgfr01,852,3101,923,11
snopech01,142,607,215,13
snoveco01,0,2,2,0
snowch01,1,1,1,0
snowjt01,1509,5641,1715,189
snydebe01,11,32,10,0
snydebr02,11,66,30,2
snydebr03,47,194,120,9
snydech01,9,33,9,0
snydech02,467,2087,715,77
snydeco01,10,61,17,0
snydeco02,902,3656,1068,149
snydeea01,12,59,19,1
snydefr01,1122,4229,1392,47
snydege01,1,3,1,0
snydeja01,3,11,7,0
snydeje01,145,630,266,3
snydeji01,28,107,26,0
snydeji02,12,86,41,1
snydejo01,6,37,9,0
snydepo01,855,3644,930,9
snydere01,41,257,72,0
snyderu01,984,3631,1365,42
sockach01,115,367,94,3
soddbi01,0,1,1,0
soderer01,764,2894,894,102
soderst01,0,5,3,0
sofieri01,149,612,207,9
sogarer01,289,1210,435,8
sojolu01,671,2571,848,36
solaito01,336,1316,525,50
solando01,274,1068,370,9
solanjh01,19,103,43,2
solarya01,380,1400,392,39
